	index	accs	source	description	seqlen	organism	division	date	biocategory	species	freq
2287337	2287337	MF187956.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate rJXwn06, complete genome.	15350	Porcine reproductive and respiratory syndrome virus	VRL	13-NOV-2017	EX	Porcine reproductive and respiratory syndrome virus	780
859901	859901	HQ315837.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate SY0909, complete genome.	15369	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
859900	859900	HQ315836.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NT0801, complete genome.	15439	Porcine reproductive and respiratory syndrome virus	VRL	02-OCT-2014	EX	Porcine reproductive and respiratory syndrome virus	780
1561085	1561085	KP283402.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota17B, complete genome.	15002	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
859899	859899	HQ315835.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate BB0907, complete genome.	15361	Porcine reproductive and respiratory syndrome virus	VRL	03-MAY-2013	EX	Porcine reproductive and respiratory syndrome virus	780
846124	846124	HQ233605.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain HB-1/3.9c, complete genome.	15439	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
846123	846123	HQ233604.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain JXwn06-81c, complete genome.	15349	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
2276515	2276515	MF124329.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate GD1404, complete genome.	15321	Porcine reproductive and respiratory syndrome virus	VRL	16-JUL-2017	EX	Porcine reproductive and respiratory syndrome virus	780
500751	500751	FJ394029.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain 07QN, complete genome.	15320	Porcine reproductive and respiratory syndrome virus	VRL	04-NOV-2008	EX	Porcine reproductive and respiratory syndrome virus	780
1895436	1895436	KU950370.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain HENPDS-2, complete genome.	15320	Porcine reproductive and respiratory syndrome virus	VRL	25-MAY-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1895437	1895437	KU950371.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain HENXC-4, complete genome.	15023	Porcine reproductive and respiratory syndrome virus	VRL	25-MAY-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1895438	1895438	KU950372.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain HENXX-1, complete genome.	15020	Porcine reproductive and respiratory syndrome virus	VRL	25-MAY-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1895439	1895439	KU950373.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain HENZK-1, complete genome.	15319	Porcine reproductive and respiratory syndrome virus	VRL	25-MAY-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1561084	1561084	KP283401.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate MN6, complete genome.	14998	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561082	1561082	KP283399.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate MN11B, complete genome.	15002	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1895441	1895441	KU950375.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain HENZZ-8, complete genome.	15320	Porcine reproductive and respiratory syndrome virus	VRL	25-MAY-2016	EX	Porcine reproductive and respiratory syndrome virus	780
740861	740861	GU269541.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate GD3, complete genome.	15421	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
480977	480977	EU939312.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain JSyx, complete genome.	15351	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
562802	562802	FJ950745.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain BJBLZ, complete genome.	15316	Porcine reproductive and respiratory syndrome virus	VRL	16-MAY-2009	EX	Porcine reproductive and respiratory syndrome virus	780
562801	562801	FJ950744.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain BJSY-1, complete genome.	15319	Porcine reproductive and respiratory syndrome virus	VRL	16-MAY-2009	EX	Porcine reproductive and respiratory syndrome virus	780
1437837	1437837	KJ523897.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NT0801 P80, complete genome.	15428	Porcine reproductive and respiratory syndrome virus	VRL	02-OCT-2014	EX	Porcine reproductive and respiratory syndrome virus	780
1437836	1437836	KJ523896.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NT0801 P50, complete genome.	15430	Porcine reproductive and respiratory syndrome virus	VRL	02-OCT-2014	EX	Porcine reproductive and respiratory syndrome virus	780
1437835	1437835	KJ523895.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NT0801 P30, complete genome.	15431	Porcine reproductive and respiratory syndrome virus	VRL	02-OCT-2014	EX	Porcine reproductive and respiratory syndrome virus	780
1437834	1437834	KJ523894.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NT0801 P10, complete genome.	15435	Porcine reproductive and respiratory syndrome virus	VRL	02-OCT-2014	EX	Porcine reproductive and respiratory syndrome virus	780
558326	558326	FJ899592.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain Clone20, complete genome.	15445	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
558032	558032	FJ895329.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain SX2009, complete genome.	15351	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
557938	557938	FJ889130.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain CWZ-1-F3, complete genome.	15344	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
557937	557937	FJ889129.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain CBB-1-F3, complete genome.	15353	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
753757	753757	GU461292.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain AH0701, complete genome.	15348	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1887017	1887017	KU842720.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain Hanvet1.vn, complete genome.	15276	Porcine reproductive and respiratory syndrome virus	VRL	08-MAR-2016	EX	Porcine reproductive and respiratory syndrome virus	780
752881	752881	GU454850.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain GDQY2, complete genome.	15274	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
864650	864650	HQ401282.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain Shaanxi-2, complete genome.	15320	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
288581	288581	DQ489311.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain SD01-08, complete genome.	15047	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
2267563	2267563	M96262.2	NEIGHBOR	Lelystad virus, complete genome.	15111	Lelystad virus	VRL	14-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1895440	1895440	KU950374.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain HENZMD-9, complete genome.	15017	Porcine reproductive and respiratory syndrome virus	VRL	25-MAY-2016	EX	Porcine reproductive and respiratory syndrome virus	780
832072	832072	HM853673.2	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain WUH3, complete genome.	15347	Porcine reproductive and respiratory syndrome virus	VRL	12-MAR-2013	EX	Porcine reproductive and respiratory syndrome virus	780
562804	562804	FJ950747.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain BJSD, complete genome.	15345	Porcine reproductive and respiratory syndrome virus	VRL	16-MAY-2009	EX	Porcine reproductive and respiratory syndrome virus	780
496818	496818	FJ349261.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain KNU-07, complete genome.	15038	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1561088	1561088	KP283405.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota15, complete genome.	15001	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561098	1561098	KP283415.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Iowa12, complete genome.	15004	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561097	1561097	KP283414.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota1, complete genome.	15004	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1201801	1201801	AF325691.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NVSL 97-7985 IA 1-4-2, complete genome.	15393	Porcine reproductive and respiratory syndrome virus	VRL	14-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1333232	1333232	KF183946.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate DK-2010-10-13-1, complete genome.	15402	Porcine reproductive and respiratory syndrome virus	VRL	14-MAY-2014	EX	Porcine reproductive and respiratory syndrome virus	780
1333233	1333233	KF183947.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate DK-2011-88005-A8-Pl, complete genome.	15402	Porcine reproductive and respiratory syndrome virus	VRL	14-MAY-2014	EX	Porcine reproductive and respiratory syndrome virus	780
500747	500747	FJ393456.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain 07NM, complete genome.	15347	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
737251	737251	GU232738.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain YN9, complete genome.	15311	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1561096	1561096	KP283413.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota2, complete genome.	14998	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
737250	737250	GU232737.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain TP P90, complete genome.	15393	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1561095	1561095	KP283412.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota3, complete genome.	15005	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561094	1561094	KP283411.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota4, complete genome.	15001	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561093	1561093	KP283410.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota5, complete genome.	15000	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561092	1561092	KP283409.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota7, complete genome.	15002	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561091	1561091	KP283408.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota9A, complete genome.	15001	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561090	1561090	KP283407.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota11A, complete genome.	15002	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561089	1561089	KP283406.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota14, complete genome.	15003	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1561099	1561099	KP283416.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Illinois8, complete genome.	14991	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
500748	500748	FJ393457.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain 07HEN, complete genome.	15347	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
281830	281830	DQ459471.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus isolate S1, complete genome.	15411	Porcine reproductive and respiratory syndrome virus	VRL	29-OCT-2007	EX	Porcine reproductive and respiratory syndrome virus	780
500749	500749	FJ393458.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain 07HEBTJ, complete genome.	15347	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
283301	283301	DQ473474.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus isolate LMY, complete genome.	15435	Porcine reproductive and respiratory syndrome virus	VRL	25-SEP-2006	EX	Porcine reproductive and respiratory syndrome virus	780
525264	525264	FJ548855.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain JXA1 P15, complete genome.	15347	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
525263	525263	FJ548854.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain JXA1 P10, complete genome.	15347	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
525262	525262	FJ548853.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain JXA1 P80, complete genome.	15359	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
486228	486228	FJ175687.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus isolate PRRSV01, complete genome.	15425	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
486229	486229	FJ175688.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus isolate PRRSV02, complete genome.	15425	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
486230	486230	FJ175689.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus isolate PRRSV03, complete genome.	15425	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
525261	525261	FJ548852.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain JXA1 P70, complete genome.	15359	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
525260	525260	FJ548851.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain JXA1 P45, complete genome.	15347	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1561086	1561086	KP283403.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota17A, complete genome.	14999	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
500750	500750	FJ393459.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain 07BJ, complete genome.	15340	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
731300	731300	GU143913.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain GD isolation-source 100th passage, complete genome.	15338	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
731797	731797	GU168567.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate 09HUB7, complete genome.	15332	Porcine reproductive and respiratory syndrome virus	VRL	06-DEC-2009	EX	Porcine reproductive and respiratory syndrome virus	780
731798	731798	GU168568.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate 09HUB5, complete genome.	15353	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
731799	731799	GU168569.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate 08SDWF, complete genome.	15345	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
731822	731822	GU169411.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain 08HuN, complete genome.	15320	Porcine reproductive and respiratory syndrome virus	VRL	02-DEC-2009	EX	Porcine reproductive and respiratory syndrome virus	780
1561087	1561087	KP283404.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate Minnesota16, complete genome.	15003	Porcine reproductive and respiratory syndrome virus	VRL	22-APR-2015	EX	Porcine reproductive and respiratory syndrome virus	780
562803	562803	FJ950746.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain BJPG, complete genome.	15315	Porcine reproductive and respiratory syndrome virus	VRL	16-MAY-2009	EX	Porcine reproductive and respiratory syndrome virus	780
1439816	1439816	KJ534539.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain Henan-A4, complete genome.	15345	Porcine reproductive and respiratory syndrome virus	VRL	20-MAY-2014	EX	Porcine reproductive and respiratory syndrome virus	780
1341406	1341406	KF287129.1	GENBANK	Porcine reproductive and respiratory syndrome virus isolate HK3, complete genome.	14926	Porcine reproductive and respiratory syndrome virus	VRL	10-APR-2014	EX	Porcine reproductive and respiratory syndrome virus	780
623375	623375	GQ374441.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain GDQJ, complete genome.	15339	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
2294086	2294086	MF326993.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain OH/2014/ISU-6, complete genome.	15019	Porcine reproductive and respiratory syndrome virus	VRL	02-DEC-2017	EX	Porcine reproductive and respiratory syndrome virus	780
618816	618816	GQ351601.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain BJ0706, complete genome.	15444	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
615299	615299	GQ330474.2	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain APRRS, complete genome.	15541	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
252435	252435	DQ176019.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus isolate MN184A, complete genome.	15019	Porcine reproductive and respiratory syndrome virus	VRL	01-JUN-2006	EX	Porcine reproductive and respiratory syndrome virus	780
252436	252436	DQ176020.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus isolate MN184B, complete genome.	15019	Porcine reproductive and respiratory syndrome virus	VRL	01-JUN-2006	EX	Porcine reproductive and respiratory syndrome virus	780
252437	252437	DQ176021.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus clone VR-2332 V7, complete genome.	15411	Porcine reproductive and respiratory syndrome virus	VRL	01-JUN-2006	EX	Porcine reproductive and respiratory syndrome virus	780
2111440	2111440	KY761966.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain FZ16A, complete genome.	15320	Porcine reproductive and respiratory syndrome virus	VRL	26-MAR-2017	EX	Porcine reproductive and respiratory syndrome virus	780
470581	470581	EU825723.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain BJ, complete genome.	15340	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1189661	1189661	KC492504.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain NVDC-NM2, complete genome.	15061	Porcine reproductive and respiratory syndrome virus	VRL	03-DEC-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1189662	1189662	KC492505.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain NVDC-NM3, complete genome.	15058	Porcine reproductive and respiratory syndrome virus	VRL	03-DEC-2015	EX	Porcine reproductive and respiratory syndrome virus	780
1443948	1443948	KJ591659.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate HEB-2013, complete genome.	15336	Porcine reproductive and respiratory syndrome virus	VRL	21-JUN-2014	EX	Porcine reproductive and respiratory syndrome virus	780
256353	256353	DQ217415.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain VR-2332 clone pVR-V7, complete genome.	15397	Porcine reproductive and respiratory syndrome virus	VRL	31-AUG-2007	EX	Porcine reproductive and respiratory syndrome virus	780
807748	807748	HM189676.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain HLJHL, complete genome.	15326	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
809490	809490	HM214913.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain GX09-16, complete genome.	15325	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
809491	809491	HM214914.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain GX09-29, complete genome.	15326	Porcine reproductive and respiratory syndrome virus	VRL	25-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1189663	1189663	KC492506.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain NVDC-FJ, complete genome.	15058	Porcine reproductive and respiratory syndrome virus	VRL	03-DEC-2015	EX	Porcine reproductive and respiratory syndrome virus	780
470582	470582	EU825724.1	NEIGHBOR	Porcine respiratory and reproductive syndrome virus strain GD, complete genome.	15336	Porcine reproductive and respiratory syndrome virus	VRL	26-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
620715	620715	GQ359108.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain SD-CXA/2008, complete genome.	15358	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
623376	623376	GQ374442.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain GDBY1, complete genome.	15338	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
2294084	2294084	MF326991.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain NC/2014/ISU-4, complete genome.	15110	Porcine reproductive and respiratory syndrome virus	VRL	02-DEC-2017	EX	Porcine reproductive and respiratory syndrome virus	780
2294087	2294087	MF326994.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain OH/2014/ISU-7, complete genome.	15110	Porcine reproductive and respiratory syndrome virus	VRL	02-DEC-2017	EX	Porcine reproductive and respiratory syndrome virus	780
1341405	1341405	KF287128.1	GENBANK	Porcine reproductive and respiratory syndrome virus isolate HK8, complete genome.	14842	Porcine reproductive and respiratory syndrome virus	VRL	10-APR-2014	EX	Porcine reproductive and respiratory syndrome virus	780
709328	709328	GQ499193.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain JXM20, complete genome.	15373	Porcine reproductive and respiratory syndrome virus	VRL	08-MAR-2013	EX	Porcine reproductive and respiratory syndrome virus	780
709329	709329	GQ499194.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain JXM40, complete genome.	15373	Porcine reproductive and respiratory syndrome virus	VRL	08-MAR-2013	EX	Porcine reproductive and respiratory syndrome virus	780
709330	709330	GQ499195.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain JXM60, complete genome.	15373	Porcine reproductive and respiratory syndrome virus	VRL	08-MAR-2013	EX	Porcine reproductive and respiratory syndrome virus	780
709331	709331	GQ499196.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain JXM80, complete genome.	15373	Porcine reproductive and respiratory syndrome virus	VRL	08-MAR-2013	EX	Porcine reproductive and respiratory syndrome virus	780
1924786	1924786	KX192119.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NCV-26, complete genome.	15097	Porcine reproductive and respiratory syndrome virus	VRL	07-JUN-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1924785	1924785	KX192118.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NCV-25, complete genome.	15098	Porcine reproductive and respiratory syndrome virus	VRL	07-JUN-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1924784	1924784	KX192117.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NCV-24, complete genome.	15097	Porcine reproductive and respiratory syndrome virus	VRL	07-JUN-2016	EX	Porcine reproductive and respiratory syndrome virus	780
712422	712422	GQ857656.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain SX-1, complete genome.	15344	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1924783	1924783	KX192116.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NCV-23, complete genome.	15097	Porcine reproductive and respiratory syndrome virus	VRL	07-JUN-2016	EX	Porcine reproductive and respiratory syndrome virus	780
737248	737248	GU232735.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain KP, complete genome.	15301	Porcine reproductive and respiratory syndrome virus	VRL	24-JUL-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1924782	1924782	KX192115.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NCV-21, complete genome.	15098	Porcine reproductive and respiratory syndrome virus	VRL	07-JUN-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1187946	1187946	KC469618.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain SD95-21, complete genome.	15432	Porcine reproductive and respiratory syndrome virus	VRL	16-SEP-2013	EX	Porcine reproductive and respiratory syndrome virus	780
1924781	1924781	KX192114.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NCV-17, complete genome.	15097	Porcine reproductive and respiratory syndrome virus	VRL	07-JUN-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1924780	1924780	KX192113.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NCV-16, complete genome.	15101	Porcine reproductive and respiratory syndrome virus	VRL	07-JUN-2016	EX	Porcine reproductive and respiratory syndrome virus	780
1924779	1924779	KX192112.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus isolate NCV-13, complete genome.	15097	Porcine reproductive and respiratory syndrome virus	VRL	07-JUN-2016	EX	Porcine reproductive and respiratory syndrome virus	780
2294088	2294088	MF326995.1	NEIGHBOR	Porcine reproductive and respiratory syndrome virus strain IA/2014/ISU-8, complete genome.	15110	Porcine reproductive and respiratory syndrome virus	VRL	02-DEC-2017	EX	Porcine reproductive and respiratory syndrome virus	780
